name,type,level
Pétale Morito,Fleur,43
Rune Ta Do Per Mé,Rune de transcendance,42
Sac à Patates Clair,Ressources diverses,42
Rune Ta Do Per So,Rune de transcendance,42
Rune Ta Do Per Ar,Rune de transcendance,42
Sac à Patates Sombre,Ressources diverses,42
Corail Morito,Pierre brute,42
Pince de Crustorail,Os,42
Corail Passaoh,Pierre brute,42
Corail Kouraçao,Pierre brute,42
Corail Malibout,Pierre brute,42
Rune Ta Do Per Di,Rune de transcendance,42
Papier Charbon,Ressources diverses,41
Graine de la Discorde,Graine,41
Pierre de Dopeul,Pierre précieuse,41
Miroir de Dopeul,Ressources diverses,41
Clef du Donjon des Scarafeuilles,Clef,40
Essence de Batofu,Essence de gardien de donjon,40
Kamiam,Ressources diverses,40
Rune Pa Ré Eau,Rune de forgemagie,40
Rune Pa Ré Terre,Rune de forgemagie,40
Gravure d'Averse,Gravure de forgemagie,40
Casque Cassé du Chafer,Vêtement,40
Bois de Noyer,Bois,40
Avoine,Céréale,40
Ebonite,Alliage,40
Rune Do Cri,Rune de forgemagie,40
Rune Do Feu,Rune de forgemagie,40
Rune Do Terre,Rune de forgemagie,40
Rune Do Air,Rune de forgemagie,40
Rune Do Neutre,Rune de forgemagie,40
Clef de la Maison Fantôme,Clef,40
Boostoplasme,Ressources diverses,40
Fémur du Chafer Rōnin,Os,40
Essence du Scarabosse Doré,Essence de gardien de donjon,40
Rune Pa Ré Air,Rune de forgemagie,40
Rune Ta Do Pou,Rune de transcendance,40
Rune Ta Do Neutre,Rune de transcendance,40
Os rongé de Gobichon,Os,40
Gravure d'Éboulement,Gravure de forgemagie,40
Gravure de Rafale,Gravure de forgemagie,40
Cristal,Pierre précieuse,40
Poisson-Chaton,Poisson,40
Viscères du Scarabosse Doré,Ressources diverses,40
Antennes du Scarabosse Doré,Ressources diverses,40
Ailes du Scarabosse Doré,Aile,40
Essence de Boostache,Essence de gardien de donjon,40
Essence du Chafer Rōnin,Essence de gardien de donjon,40
Patte de Kankreblath,Patte,40
Viande Minérale,Viande,40
Rune Pa Ré Neutre,Rune de forgemagie,40
Rune Do Pi,Rune de forgemagie,40
Rune Ta Do Cri,Rune de transcendance,40
Rune Ta Do Air,Rune de transcendance,40
Clef du Donjon des Tofus,Clef,40
Plume de Batofu,Plume,40
Nacre,Pierre précieuse,40
Pic de Lance de Gobet,Ressources diverses,40
Tambour de Gobaladée,Ressources diverses,40
Longue-vue de Gob-Trotteur,Ressources diverses,40
Manuel du Directeur Grunob,Ressources diverses,40
Potion de Flambée,Potion de forgemagie,40
Moustache de Boostache,Poil,40
Clef de la Cache de Kankreblath,Clef,40
Trèfle Agare,Plante,40
Bidoche Minérale,Viande,40
Potion d'Éboulement,Potion de forgemagie,40
Potion d'Averse,Potion de forgemagie,40
Canine de Gobelin,Os,40
Bois de Kaerlier,Bois,40
Rune Pa Ré Feu,Rune de forgemagie,40
Rune Ta Do Terre,Rune de transcendance,40
Rune Ta Do Feu,Rune de transcendance,40
Rune Do Pou,Rune de forgemagie,40
Clef de l'Akadémie des Gobs,Clef,40
Essence du Directeur Grunob,Essence de gardien de donjon,40
Rune Do Ren,Rune de forgemagie,40
Carapace du Scarabosse Doré,Carapace,40
Sève de Noyer,Sève,40
Trèfle à 5 feuilles,Plante,40
Bronze,Minerai,40
Potion de Rafale,Potion de forgemagie,40
Clef du Donjon des Squelettes,Clef,40
Poisson-Tigre,Poisson,40
Gros Boulet,Ressource de combat,40
Gravure de Flambée,Gravure de forgemagie,40
Rune Ta Do Eau,Rune de transcendance,40
Essence de Kankreblath,Essence de gardien de donjon,40
Planche à Griller,Planche,40
Bonnet de Gobaliste,Ressources diverses,40
Rune Do Eau,Rune de forgemagie,40
Substrat de Bocage,Substrat,40
Moule de Clef du Donjon de Nowel,Nowel,40
Lamelle de Champa Vert,Champignon,39
Bois de Tronknyde,Bois,39
Sourcils de Tronknyde,Bois,39
Lamelle de Champa Rouge,Champignon,39
Baballe,Ressources diverses,39
Lamelle de Champa Bleu,Champignon,39
Lamelle de Champa Marron,Champignon,39
Carapace de Scarafeuille Rouge,Carapace,38
Carapace de Scarafeuille Vert,Carapace,38
Carapace de Scarafeuille Blanc,Carapace,38
Viscères de Scarafeuille,Ressources diverses,38
Ailes de Scarafeuille Bleu,Aile,38
Ailes de Scarafeuille Vert,Aile,38
Antennes de Scarafeuille Blanc,Ressources diverses,38
Carapace de Scarafeuille Bleu,Carapace,38
Antennes de Scarafeuille Rouge,Ressources diverses,38
Fruit de Palme,Fruit,38
Ailes de Scarafeuille Blanc,Aile,38
Ailes de Scarafeuille Rouge,Aile,38
Antennes de Scarafeuille Vert,Ressources diverses,38
Antennes de Scarafeuille Bleu,Ressources diverses,38
Estomac de Tofu Ventripotent,Ressources diverses,36
Queue de Boostache Prépubère,Queue,36
Dent de Tofu Mutant,Os,36
Cuir de Gargrouille,Cuir,36
Cocon de Ver à Soie,Ressources diverses,36
Cuir de Ouassingue,Cuir,36
Casque du Chafer Primitif,Vêtement,36
Crâne de Chafer,Os,36
Dent de Kwoan,Os,36
Langue de Gargrouille,Ressources diverses,36
Estomac de Ouassingue,Ressources diverses,36
Estomac de Tofukaz,Ressources diverses,36
Duvet de Tofoune,Poil,36
Antennes de Vilinsekt,Ressources diverses,36
Jus de Ouassingue,Liquide,36
Tissu Sombre,Étoffe,36
Patte de Tofukaz,Patte,36
Œil de Tofu Noir,Œil,36
Œuf Pourri,Œuf,36
Étoffe de Ouassingue,Étoffe,36
Œuf de Tofu,Œuf,36
Rondelle de Bois,Bois,36
Plume de Tofu,Plume,36
Slip en Cuir Moulant du Garglyphe,Vêtement,36
Cuir de Boostache Prépubère,Cuir,36
Sang de Scorbute,Liquide,36
Dent de Garglyphe,Os,36
Sang de Vampire,Liquide,35
Rune Pata Ré Pou,Rune de transcendance,35
Rune Pata Ré Cri,Rune de transcendance,35
Œil de Kwoan,Œil,35
Rune Pa Ré Pou,Rune de forgemagie,35
Rune Pa Ré Cri,Rune de forgemagie,35
Os Surprise du Chafer Fantassin,Os,35
Dent Pointue,Os,35
Chauve-souris,Ressources diverses,35
Colonne Vertébrale,Os,34
Côtes du Rib,Os,33
Cuir du Cochon de Lait,Cuir,33
Cœur de Bworkcelhaine,Ressources diverses,33
Mâchoire de Rib,Os,33
Ivoire,Os,33
Rune Ta Ré Per Di,Rune de transcendance,32
Huile de Palme,Huile,32
Huile de Noix,Huile,32
Rune Ta Ré Per Mé,Rune de transcendance,32
Plume du Dernier Poolay,Plume,32
Huile de Koode,Huile,32
Rune Ré Neutre,Rune de forgemagie,30
Essence du Bouftou Royal,Essence de gardien de donjon,30
Fragment de carte de Frakacia 3/3,Fragment de carte,30
Sève d'Abraknyde Retravaillée,Ressources diverses,30
Pierre de Rubis,Pierre brute,30
Grizite,Alliage,30
Rune Ré Cri,Rune de forgemagie,30
Feuille de Fujibakama,Plante,30
Fragment de carte de Frakacia 1/3,Fragment de carte,30
Fragment de carte de Frakacia 2/3,Fragment de carte,30
Rune Ta Ré Cri,Rune de transcendance,30
Rune Ta Ré Per Feu,Rune de transcendance,30
Rune Ta Ré Per Neutre,Rune de transcendance,30
Crabe Sourimi Exotique,Poisson,30
Pierre de Saphir,Pierre brute,30
Laine de Bouftou Royal,Laine,30
Farine de contrebande,Poudre,30
Coffre-forge,Ressources diverses,30
Rune Ré Air,Rune de forgemagie,30
Rune Ré Eau,Rune de forgemagie,30
Rune Ré Terre,Rune de forgemagie,30
Rune Ta Ré Per Terre,Rune de transcendance,30
Rune Ta Ré Per Eau,Rune de transcendance,30
Clef de la Cour du Bouftou Royal,Clef,30
Crabe Sourimi,Poisson,30
Saphir,Pierre précieuse,30
Liquide vampiresque,Préparation,30
Moumoule,Ressources diverses,30
Viande Frelatée,Viande,30
Bidoche Frelatée,Viande,30
Pierre de Diamant,Pierre brute,30
Pierre de Cristal,Pierre brute,30
Rune Ré Feu,Rune de forgemagie,30
Potion de Souvenir,Préparation,30
Rune Ta Ré Per Air,Rune de transcendance,30
Rune Ré Pou,Rune de forgemagie,30
Brochette de Laikteur,Ressources diverses,30
Pierre d'Émeraude,Pierre brute,30
Cuir de Bouftou Royal,Cuir,30
Carte de Frakacia,Carte,30
Culotte de Frakacia,Vêtement,30
Fleur de Lotus,Fleur,30
Rune Ta Ré Pou,Rune de transcendance,30
Corne de Chef de Guerre Bouftou,Os,29
Laine du Chef de Guerre Bouftou,Laine,29
Cœur de Boue du Boo,Ressources diverses,27
Boue du Boo,Liquide,27
Poils du Milimulou,Poil,26
Bout de Blop Reinette,Ressources diverses,26
Fleur de Blop Reinette,Fleur,26
Bout de Blop Indigo,Ressources diverses,26
Fleur de Blop Indigo,Fleur,26
Cervelle de Bouftou Noir,Ressources diverses,26
Queue de Prespic,Queue,26
Plume de Tofu Maléfique,Plume,26
Gant de Martoa,Vêtement,26
Gland,Graine,26
Cuir de Bouftou Noir,Cuir,26
Feuille de Salace,Légume,26
Patte d'Arakne des Égouts,Patte,26
Scalp de Milimulou,Ressources diverses,26
Casque de Sherpoa,Vêtement,26
Cuir de Scélérat Strubien,Cuir,26
Aile du Tofu Maléfique,Aile,26
Pierre de Granit,Pierre brute,26
Étoffe d'Écurouille,Étoffe,26
Laine de Boufton Noir,Laine,26
Bout de Blop Coco,Ressources diverses,26
Fleur de Blop Coco,Fleur,26
Fleur de Blop Griotte,Fleur,26
Crocs de Rats,Os,26
Armée de Tiques,Ressources diverses,26
Rondelles de Milirat Strubien,Ressources diverses,26
Pic du Prespic,Os,26
Corne de Boufton,Os,26
Poils de Darit,Poil,26
Œil de Pikdoa,Œil,26
Oreille de Douzdoa,Oreille,26
Bout de Blop Griotte,Ressources diverses,26
Œil de Boufton,Œil,26
Œil de Pikdoa,Œil,26
Oreille de Douzdoa,Oreille,26
Patron du Glutin,Nowel,25
Flaque Juvénile,Liquide,25
Fumée Juvénile,Ressources diverses,25
Rune Ra Sa,Rune de forgemagie,25
Cendres Juvéniles,Poudre,25
Rune Rata Pui,Rune de transcendance,25
Rune Ra Pui,Rune de forgemagie,25
Poudre Juvénile,Poudre,25
Jaune d'Œuf de Krokille,Œuf,25
Rune Ra Per Pi,Rune de forgemagie,25
Boue Juvénile,Liquide,25
Fond de Culotte de Glugubrr,Nowel,25
Groin de Sanglier,Ressources diverses,24
Défense du Sanglier,Os,24
Étoffe du Sanglier,Étoffe,24
Bougie du Mineur Sombre,Ressources diverses,24
Coffret maudit du Flib,Ressources diverses,24
Tissu Invisible,Étoffe,23
Crinière de Scélérat Strubien,Poil,23
Laine de Ramane Strubien,Laine,23
Pétale de Rose Obscure,Fleur,23
Os Invisible du Chafer Invisible,Os,23
Feuille de Rose Obscure,Plante,23
Noeul Mort,Ressources diverses,22
Rune Pata Pui,Rune de transcendance,20
Sauge,Plante,20
Bois de Châtaignier,Bois,20
Potion de Courant d'Air,Potion de forgemagie,20
Rune Pa Pui,Rune de forgemagie,20
Rune Pa Prospe,Rune de forgemagie,20
Planche Contreplaquée,Planche,20
Viande Faisandée,Viande,20
Gravure de Secousse,Gravure de forgemagie,20
Cuivre,Minerai,20
Essence du Tournesol Affamé,Essence de gardien de donjon,20
Clef du Château Ensablé,Clef,20
Peau de Mob l'Éponge,Peau,20
Truite,Poisson,20
Truite Ancestrale,Poisson,20
Gravure de Courant d'Air,Gravure de forgemagie,20
Aluminite,Alliage,20
Potion de Crachin,Potion de forgemagie,20
Potion de Secousse,Potion de forgemagie,20
Rune Pa Per Pi,Rune de forgemagie,20
Pétale Magique du Tournesol Affamé,Fleur,20
Sauge Divine au Rhum,Plante,20
Sève de Châtaignier,Sève,20
Orge,Céréale,20
Truite Vaseuse,Poisson,20
Avoine Aurifère,Céréale,20
Bidoche Faisandée,Viande,20
Gravure d'Étincelle,Gravure de forgemagie,20
Gravure de Crachin,Gravure de forgemagie,20
Teinture Magique Orange,Teinture,20
Orge en Sucre,Céréale,20
Substrat de Buisson,Substrat,20
Potion d'Étincelle,Potion de forgemagie,20
Rune Pa Sa,Rune de forgemagie,20
Sang de Bouftou,Liquide,19
Laine de Bouftou,Laine,19
Pétale de Tournesol Sauvage,Fleur,18
Peau de Larve Orange,Peau,18
Fluide Glacial,Liquide,18
Peau de Larve Jaune,Peau,18
Engrais,Ressources diverses,18
Graine de Tournesol,Graine,18
Épine du Champ Champ,Champignon,18
Graine de Pavot,Graine,18
Fleur de Pissenlit Diabolique,Fleur,18
Ailes de Moskito,Aile,18
Fil de Soie,Ressources diverses,18
Conque Marine,Ressources diverses,18
Crème à bronzer,Ressources diverses,18
Bois Vermoulu,Bois,18
Peau de Larve Bleue,Peau,18
Sporme du Champ Champ,Champignon,18
Herbe Folle,Plante,18
Écaille poisseuse,Peau,18
Peau de Larve Verte,Peau,18
Patte d'Arakne,Patte,18
Langue d'Épouvanteur,Plante,18
Coton Ancestral,Ressources diverses,18
Patte d'Arakne Magique,Patte,18
Feuille de Tournesol Sauvage,Plante,18
Serviette de Plage,Étoffe,18
Nageoire de Compétition,Ressources diverses,18
Bave de Rose Démoniaque,Liquide,16
Pétale de Rose Démoniaque,Fleur,16
Pierre de Crystaloboule,Pierre précieuse,16
Rune Ta Pui,Rune de transcendance,15
Champignon Luidegît,Champignon,15
Teinture Magique Verdâtre,Teinture,15
Rune Per Pi,Rune de forgemagie,15
Rune Prospe,Rune de forgemagie,15
Rune Pui,Rune de forgemagie,15
Rune Sa,Rune de forgemagie,15
Plume de Piou Rose,Plume,14
Peau Égrotante,Peau,13
Plume de Piou Vert,Plume,13
Bec du Tofu,Os,13
Poils d'Arakne Malade,Poil,13
Plume de Piou Jaune,Plume,13
Plume de Piou Bleu,Plume,13
Plume de Piou Rouge,Plume,13
Sourcil de Moskito,Poil,13
Intestin d'Araknosé,Ressources diverses,13
Plume de Piou Violet,Plume,13
Œil d'Arakmuté,Œil,13
Huile de Tournesol Sauvage,Huile,12
Rune Ra Pod,Rune de forgemagie,10
Rune Ra Ini,Rune de forgemagie,10
Clef des Champs,Clef,10
Essence de Mob l'Éponge,Essence de gardien de donjon,10
Rune Rata Ine,Rune de transcendance,10
Rune Rata Age,Rune de transcendance,10
Rune Ra Fo,Rune de forgemagie,10
Rose des sables,Pierre précieuse,10
Fragment de carte de Fouduglen 1/2,Fragment de carte,10
Carte de Fouduglen,Carte,10
Rune Rata Fo,Rune de transcendance,10
Rune Rata Cha,Rune de transcendance,10
Rune Rata Pod,Rune de transcendance,10
Fragment de carte de Fouduglen 2/2,Fragment de carte,10
Crâne de Kardorim,Os,10
Rune Rata Ini,Rune de transcendance,10
Rune Ra Ine,Rune de forgemagie,10
Graine de Chanvre,Graine,10
Tourmaline,Pierre précieuse,10
Gland de Fouduglen,Graine,10
Viande Hachée,Viande,10
Bidoche Intangible,Viande,10
Greuvette,Poisson,10
Rune Ra Cha,Rune de forgemagie,10
Teinture Magique Sombre,Teinture,10
Rune Rata Vi,Rune de transcendance,10
Rune de chasse,Rune de forgemagie,10
Essence de Kardorim,Essence de gardien de donjon,10
Fiole à élément,Matériel d'alchimie,10
Rune Ra Vi,Rune de forgemagie,10
Rune Ra Age,Rune de forgemagie,10
Greuvette Horreur,Poisson,10
Poils de Kerubim,Poil,10
Tête de Marteau en Jade,Ressources diverses,8
Bave de Bouftou,Liquide,7
Rune Pa Pod,Rune de forgemagie,5
Volve d'Aminite,Champignon,5
Rune Pata Ine,Rune de transcendance,5
Rune Pata Fo,Rune de transcendance,5
Rune Pa Age,Rune de forgemagie,5
Rune Pata Age,Rune de transcendance,5
Rune Pata Vi,Rune de transcendance,5
Rune Pa Ine,Rune de forgemagie,5
Rune Pa Fo,Rune de forgemagie,5
Rune Pa Ini,Rune de forgemagie,5
Rune Pata Pod,Rune de transcendance,5
Relique d'Incarnam,Ressources diverses,5
Rune Pata Cha,Rune de transcendance,5
Rune Pata Ini,Rune de transcendance,5
Os de Chafer,Os,5
Rune Pa Vi,Rune de forgemagie,5
Rune Pa Cha,Rune de forgemagie,5
Queue de Chapardam,Queue,4
Laine Céleste,Laine,3
Pétale Diaphane,Fleur,2
Peau de Gloot,Peau,2
Ticket de loterie,Ressources diverses,2
Rune Ini,Rune de forgemagie,1
Peluche du Dopeul Sacrieur,Peluche,1
Peau de Milimilou,Peau,1
Bout de Goldemort,Gelée,1
Crâne d'Enutrof,Os,1
Crâne de Iop,Os,1
Crâne de Crâ,Os,1
Crâne de Sacrieur,Os,1
Croquette enrichie,Nourriture pour familier,1
Réplique du Dofus Ébène,Ressources diverses,1
Rune Ta Fo,Rune de transcendance,1
Peinture Bleue,Ressources diverses,1
Peinture Verte,Ressources diverses,1
Rune astrale légendaire,Rune astrale,1
Livre Endommagé,Ressources diverses,1
Feu Intérieur,Ressources diverses,1
Viande Intangible,Viande,1
Lame de Katana,Ressources diverses,1
Plaque de Percepteur,Ressources de Percepteur,1
Métaria Triame verte,Métaria,1
Métaria Triame rouge,Métaria,1
Nonos,Os,1
Dose de jus goûtu,Ressources diverses,1
Terrine,Ressources diverses,1
Goujon,Poisson,1
Huile à frire,Huile,1
Épices,Ressources diverses,1
Pichon Eud'Compet,Poisson,1
Banane,Fruit,1
Aubergine,Fruit,1
Peluche du Dopeul Sadida,Peluche,1
Peluche du Dopeul Sram,Peluche,1
Peluche du Dopeul Eniripsa,Peluche,1
Peluche du Dopeul Enutrof,Peluche,1
Peluche du Dopeul Féca,Peluche,1
Peluche du Prespic,Peluche,1
Peluche du Dragon Cochon,Peluche,1
Bilboquet Du Maître Corbac,Ressources diverses,1
Ballon rouge,Ressources diverses,1
Ballon jaune,Ressources diverses,1
Faux Koinkoin,Ressources diverses,1
Levure de Boulanger,Poudre,1
Fer,Minerai,1
Pommes de Terre épluchées,Légume,1
Peinture noire,Ressources diverses,1
Ticket pour l'île de Moon,Ressources diverses,1
Herbe à chacha,Plante,1
Coque de Noix,Fruit,1
Bois élastique,Bois,1
Vieux Trèfle à 4 feuilles,Plante,1
Blague de Soufre,Poudre,1
Morceau du Ménologium,Ressources diverses,1
Phéromone de Tofu,Poudre,1
Pierre de Feu,Pierre précieuse,1
Pierre d'Air,Pierre précieuse,1
Pierre Noire de Vulkania,Souvenir,1
Conserve de Vacancier,Souvenir,1
Blague Glutine,Nowel,1
Emballage Boulduk,Emballage,1
Crâne de Steamer,Os,1
Peinture Violette,Ressources diverses,1
Rune astrale mineure,Rune astrale,1
Étoffe endommagée,Étoffe,1
Outil de rapiéçage,Ressources diverses,1
Huile de Riz,Huile,1
Offrande aux esprits célestes,Ressources diverses,1
Crâne de Roublard,Os,1
Étoffe Mystérieuse,Étoffe,1
Ferrite,Alliage,1
Sève de Frêne,Sève,1
Crâne d'Huppermage,Os,1
Figurine de Krokille,Souvenir,1
Emballage de mariage,Emballage,1
Emballage de corruption,Emballage,1
Emballage surprise,Emballage,1
Réplique du Dofus Émeraude,Ressources diverses,1
Réplique du Dofus Turquoise,Ressources diverses,1
Rune Ta Cha,Rune de transcendance,1
Rune Ta Vi,Rune de transcendance,1
Rune Vi,Rune de forgemagie,1
Rune Age,Rune de forgemagie,1
Métaria Triame jaune,Métaria,1
Métaria Mage rouge,Métaria,1
Métaria Mage verte,Métaria,1
Bol,Ressources diverses,1
Cerise,Fruit,1
Citron,Fruit,1
Jeton de la Foire du Trool,Ressources diverses,1
Blé d'Or,Céréale,1
Orange,Fruit,1
Potion de métal lourd liquide,Potion de forgemagie,1
Encre d'Oktapodas,Ressources diverses,1
Peluche du Dopeul Xélor,Peluche,1
Hochet du Dark Vlad,Ressources diverses,1
Corde à Sauter du Captain Chafer,Ressources diverses,1
Boule à neige foire du trooll,Ressources diverses,1
Haricot,Graine,1
Blé,Céréale,1
Eau Potable,Liquide,1
Ficelle en Lin,Ressources diverses,1
Ortie,Plante,1
Poudre de Perlinpainpain,Poudre,1
Ailes cassées,Aile,1
Urtica,Plante,1
Clochettes,Fleur,1
Immortelle,Plante,1
Bon 5000 Kek,Ressources diverses,1
Artefact Pandawushu Eau,Pierre précieuse,1
Artefact Pandawushu Vent,Pierre précieuse,1
Artefact Pandawushu Roc,Pierre précieuse,1
Clef de la Crypte de Kardorim,Clef,1
Crâne de Féca,Os,1
Serrure de Percepteur,Ressources de Percepteur,1
Clef Premium,Clef,1
Peluche du Bouftou Royal,Peluche,1
Peluche du Dopeul Ecaflip,Peluche,1
Peluche du Dopeul Crâ,Peluche,1
Ballon vert,Ressources diverses,1
Peluche du Mulou,Peluche,1
Super Croquette,Nourriture pour familier,1
Réplique du Dofus Ivoire,Ressources diverses,1
Réplique du Dofus Ocre,Ressources diverses,1
Rune Ta Ini,Rune de transcendance,1
Manche équilibré,Ressources diverses,1
Dofus Blanc,Ressources diverses,1
Peinture Rouge,Ressources diverses,1
Rune astrale épatante,Rune astrale,1
Reflet infini,Ressources des Songes,1
Peluche du Dopeul Pandawa,Peluche,1
Crâne d'Eniripsa,Os,1
Crâne de Sadida,Os,1
Poignée de Katana,Ressources diverses,1
Haïku des samouraïs : Printemps,Haïku,1
Métaria bleue,Métaria,1
Mesure de Poivre,Poudre,1
Cendres Éternelles,Poudre,1
Poire,Fruit,1
Carte de Kwelsh,Ressources diverses,1
Potion de métal précieux liquide,Potion de forgemagie,1
Ronce ephedryenne,Plante,1
Mailles de Percepteur,Ressources de Percepteur,1
Hampe de Percepteur,Ressources de Percepteur,1
Graine de Lin,Graine,1
Bouteille de rhum,Ressources diverses,1
Bocal,Matériel d'alchimie,1
Bon 1000 Kek,Ressources diverses,1
Eau calme,Liquide,1
Pierre d'Eau,Pierre précieuse,1
Kœur en Plastique,Souvenir,1
Cristal de Vie et de Prospérité,Souvenir,1
Emballage de félicitations,Emballage,1
Emballage d'affection,Emballage,1
Emballage de tendresse,Emballage,1
Gelée de Dégelée,Gelée,1
Crâne de Sram,Os,1
Crâne de Xélor,Os,1
Crâne d'Ecaflip,Os,1
Graine de Sésame,Graine,1
Bois de Frêne,Bois,1
Poils de souris,Poil,1
Os taillé,Os,1
Kama énigmatique,Ressources diverses,1
Tube longiforme,Matériel d'alchimie,1
Symbole de l'étrange,Ressources diverses,1
Rune Cha,Rune de forgemagie,1
Sphère à Métarias,Métaria,1
Oignon,Légume,1
Poudre Temporelle,Poudre,1
Pastèque,Fruit,1
Rune astrale merveilleuse,Rune astrale,1
Reflet onirique,Ressources des Songes,1
Poussière de Roche,Ressources diverses,1
Branche de bambou spirituel,Ressources diverses,1
Poudre d'Artifice,Poudre,1
Peluche du Dopeul Iop,Peluche,1
Peluche du Dopeul Osamodas,Peluche,1
Peluche du Tofu,Peluche,1
Peluche du Wabbit,Peluche,1
Ballon bleu,Ressources diverses,1
Réplique du Dofus Pourpre,Ressources diverses,1
Reflet oublié,Ressources des Songes,1
Rune Ta Ine,Rune de transcendance,1
Rune Ta Pod,Rune de transcendance,1
Cire de Gligli Améliorée,Nowel,1
Petits oignons,Légume,1
Lame en mousse,Ressources diverses,1
Met'Hache immaculée,Ressources diverses,1
Peinture Noire,Ressources diverses,1
Pierre de Terre,Pierre précieuse,1
Emballage d'excuses,Emballage,1
Emballage d'amitié,Emballage,1
Emballage de fraternité,Emballage,1
Potion d'autopilotage pour montilier,Nourriture pour familier,1
Clous de Percepteur,Ressources de Percepteur,1
Œuf Chimérique,Œuf,1
Rune Pod,Rune de forgemagie,1
Feuille de Kaliptus,Plante,1
Fleur de Kaliptus,Fleur,1
Jeton du Maître de Jeu,Ressources diverses,1
Gratrooll Industriel,Huile,1
Crâne d'Osamodas,Os,1
Crâne de Pandawa,Os,1
Huile de Sésame,Huile,1
Pomme de Terre,Légume,1
Casque cassé,Vêtement,1
Silex Sanglant,Pierre brute,1
Verveine,Plante,1
Grande fiole,Matériel d'alchimie,1
Bon 2000 Kek,Ressources diverses,1
Bon 10000 Kek,Ressources diverses,1
Rune Fo,Rune de forgemagie,1
Rune Ine,Rune de forgemagie,1
Métaria rouge,Métaria,1
Métaria jaune,Métaria,1
Métaria verte,Métaria,1
Métaria Triame bleue,Métaria,1
Métaria Mage bleue,Métaria,1
Métaria Mage jaune,Métaria,1
Mesure de sel,Poudre,1
Goujon Kiye,Poisson,1
Feuille de ronce d'Hestia,Plante,1
Potion de métal liquide,Potion de forgemagie,1
Pépite,Pierre précieuse,1
Rune astrale moyenne,Rune astrale,1
Rune astrale majeure,Rune astrale,1
Échantillon sanguin de Sel Dawa,Ressources diverses,1
Artefact Pandawushu Bois,Pierre précieuse,1
Pwimen,Légume,1
Lame de Percepteur,Ressources de Percepteur,1
Sangle de Percepteur,Ressources de Percepteur,1
Peluche du Bouftou,Peluche,1
Peluche du Sanglier,Peluche,1
Peluche du Champ,Peluche,1
Artefact Pandawushu Feu,Pierre précieuse,1
Framboise,Fruit,1
Rune Ta Age,Rune de transcendance,1
Flocon de Neige Doré,Nowel,1
Patron Hirsute,Nowel,1
Met'Hache,Ressources diverses,1
