name,type,level,recipe,caracteristic,effect
Baguette en Racine d'Abraknyde Sombre,Baguette,67,"[""Racine d'Abraknyde Sombre"", ""Poil d'Ouginak"", 'Grelot', 'Substrat de Futaie', 'Plume du Kwakwa']","['PA :3 (2 utilisations par tour)', 'Portée :2 à 4', 'CC :1/30 (+6)', 'Intelligence de base > 70 etSagesse de base > 70']","['12 à 16 (dommages Feu)', '31 à 40 Vitalité', '-40 Force', '41 à 60 Intelligence', '-40 Agilité', '-40 Chance', '21 à 30 Sagesse', '4 à 5 Fuite', '16 à 20 Dommage{~ps}{~zs} Critiques', '4 à 5% Critique']"
God Rod,Bâton,67,"['Magnésite', 'Peau de serpentin', ""Queue de Rat d'Hyoactif"", 'Fleur de Blop Indigo Royal', 'Crâne de Wabbit Squelette']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Intelligence de base > 60 etVitalité de base > 10 etSagesse de base > 10']","['11 à 15 (dommages Neutre)', '1 PA', '40 Vitalité', '25 Sagesse', '-40 Agilité', '1% Critique']"
Pelle Ripe,Pelle,66,"['Charnière Cassée', 'Substrat de Futaie', 'Poil du Wa Wabbit', 'Boules de Kanniboul', 'Os de Wabbit Squelette']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+8)', 'Intelligence de base > 90 etChance de base > 50']","['6 à 12 (dommages Neutre)', '6 à 12 (dommages Feu)', '21 à 30 Intelligence', '21 à 30 Chance', '16 à 20 Sagesse', '2 à 3% Critique', '1 Portée']"
Ragnarok,Marteau,66,"['Minerai Étrange', 'Magnésite', 'Gelée Citron', 'Poil du Wa Wabbit', ""Peau de Ramane d'Égoutant""]","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 40 etIntelligence de base > 40 etSagesse de base > 10']","['1 Invocation{~ps}{~zs}', '36 à 45 Intelligence', '16 à 23 (dommages Neutre)', '36 à 45 Sagesse', '11 à 20 Vitalité']"
Coupeuse de Sifflet,Hache,66,"['Or', 'Bauxite', ""Bois d'Orme"", 'Pierre de Cristal', ""Bois d'Oliviolet"", 'Griffe de Dragoeuf Albâtre']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 30 etVitalité de base > 30 etAgilité de base > 30']","['21 à 30 (dommages Neutre)', '31 à 40 Vitalité', '41 à 50 Force', '41 à 50 Agilité', '11 à 15 Puissance', '16 à 20 Sagesse']"
Sabre Nidanwa,Épée,66,"['Gelée à la Menthe', 'Duvet de Bourdard', 'Magnésite', 'Coquille de Dragoeuf Ardoise', 'Feuille de Blop Royal']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Agilité de base > 80']","['26 à 37 (dommages Neutre)', '36 à 45 Vitalité', '36 à 45 Agilité', '21 à 25 Sagesse', '2 à 3 Tacle', '5 à 7% Critique']"
Trancheuse de Partie,Hache,66,"['Or', 'Cuivre', 'Bauxite', 'Bois de Charme', 'Ivoire', 'Bois de Bombu']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Vitalité de base > 50 etForce > 30']","['21 à 25 (dommages Neutre)', '71 à 100 Vitalité', '41 à 50 Force', '16 à 20 Puissance', '21 à 30 Sagesse', '3 à 4 Dommage{~ps}{~zs}', '-1 Portée']"
Pieu Vampirique,Baguette,65,"['Peau de serpentin', 'Coque Endommagée', 'Substrat de Futaie', 'Fleur de Blop Griotte Royal', 'Peau de Larve Dorée']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 3', 'CC :1/30 (+10)', 'Agilité de base > 30']","['6 à 15 (vol Feu)', '41 à 60 Vitalité', '31 à 40 Intelligence', '7 à 10 Soin{~ps}{~zs}', '1 Invocation{~ps}{~zs}', '4 à 5% Critique']"
Le Cutter,Épée,64,"['Coquille de Dragoeuf Calcaire', 'Magnésite', 'Chaîne de Robot Fléau', 'Pollen de Blopignon', 'Bec du Kwakwa']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)']","['17 à 39 (dommages Neutre)', '251 à 300 Initiative', '46 à 65 Force', '-65 Intelligence', '26 à 35 Agilité', '16 à 20 Chance', '4 à 5 Dommage{~ps}{~zs}']"
Blessdags,Dague,64,"['Aile de Bourdard', ""Pommeau d'Epée"", 'Substrat de Futaie', 'Fleur de Blop Coco Royal', 'Os de Wabbit Squelette']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+15)', 'Agilité de base > 64 etVitalité de base > 10 etChance de base > 10']","['12 à 18 (dommages Neutre)', '31 à 40 Chance', '31 à 40 Vitalité', '2 à 6% Critique', '-11 à -20 Force', '31 à 40 Agilité']"
Pelle Woukuis,Pelle,64,"['Magnésite', ""Queue de Rat d'Hyoactif"", 'Venin de Serpentin', 'Poupée Vaudou Eth', 'Fleur de Blop Indigo Royal']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Chance de base > 50 etForce > 50']","['16 à 31 (dommages Neutre)', '-50 Vitalité', '41 à 50 Force', '41 à 50 Intelligence', '2 à 3 Dommage{~ps}{~zs} Terre', '2 à 3 Dommage{~ps}{~zs} Neutre', '2 à 3 Dommage{~ps}{~zs} Eau', '3 à 4% Critique']"
Balgourde des Clairettes,Baguette,63,"[""Queue de Rat d'Hyoactif"", 'Substrat de Futaie', 'Pollen de Blopignon', 'Fleur de Gloutoblop', 'Cagoule du Kanniboul Ebil']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 6', 'CC :1/30 (+12)', 'Intelligence de base > 63 etSagesse de base > 30']","['8 à 20 (dommages Feu)', '41 à 50 Intelligence', '11 à 15 Puissance', '4 à 6 Fuite', '4 à 5 Esquive PA', '1 Portée', '-5 Esquive PM']"
Baguette Hylique,Baguette,63,"['Substrat de Futaie', 'Fleur de Blopignon', 'Fleur de Blop Griotte Royal', 'Peau de Larve Dorée', 'Dent de Larve Dorée']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 4', 'CC :1/30 (+7)', 'Intelligence de base > 140']","['5 à 8 (dommages Neutre)', '5 à 8 (dommages Feu)', '41 à 50 Intelligence', '11 à 15 Puissance', '4 à 5 Dommage{~ps}{~zs} Feu', '4 à 5 Dommage{~ps}{~zs} Neutre', '4 à 5 Retrait PM', '7 à 10 Soin{~ps}{~zs}']"
Bâton du Nidanwa,Bâton,62,"['Substrat de Futaie', 'Pollen de Blopignon', 'Plume de Buveur', ""Peau de Ramane d'Égoutant"", 'Plume du Kwakwa']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+4)', 'Force > 90']","['11 à 20 (dommages Neutre)', '36 à 45 Vitalité', '36 à 45 Force', '3 à 4 Dommage{~ps}{~zs}', '1 Portée']"
Boulgourde des Clairières,Hache,62,"['Gelée à la Menthe', 'Magnésite', 'Substrat de Futaie', 'Fleur de Blopignon', 'Racine de Tronkoblop', 'Feuille de Blop Royal']","['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+15)', 'Intelligence de base > 124 etChance de base > 30 etVitalité de base > 10']","['31 à 45 (dommages Neutre)', '41 à 50 Vitalité', '11 à 15 Puissance', '16 à 20 Sagesse', '4 à 5% Résistance Terre', '1 Portée']"
Dagues Aerdala,Dague,62,"['Babines de Macien', 'Substrat de Futaie', 'Artefact Pandawushu Vent', 'Corail Magistral', 'Corail Kouraçao', 'Chapeau Aerdala', 'Cape Aerdala', 'Ceinture Aerdala', 'Geta Aerdala', 'Alliance Aerdala', 'Amulette Aerdala', 'Dagues Aerdala']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+12)', 'Agilité de base > 140 etForce > 50']","['11 à 16 (dommages Air)', '151 à 200 Initiative', '51 à 70 Vitalité', '21 à 30 Agilité', '2 à 3% Résistance Air', '2 à 3% Résistance Feu', '2 à 3% Critique']"
Hache Ebbah,Hache,62,"['La Griffe', 'Corail Magistral', 'Bulbe Kouraçao', 'Bulbe Malibout', 'Bulbe Passaoh', 'Bulbe Morito']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+5)', 'Vitalité de base > 140']","['23 à 28 (dommages Neutre)', '51 à 150 Vitalité', '16 à 20 Puissance', '21 à 30 Sagesse', '5 à 7 Tacle', '2 à 3 Dommage{~ps}{~zs} Neutre']"
Arc du Koalak,Arc,61,"['Substrat de Futaie', 'Feuille de Kaliptus', 'Poils de Koalak Indigo', 'Os de Pékeualak', 'Fleur de Blop Indigo Royal', 'Koalak Sanguin', 'Amulette du Koalak', 'Anneau du Koalak', 'Arc du Koalak', 'Bottes du Koalak', 'Cape du Koalak', 'Ceinture du Koalak', 'Coiffe du Koalak']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 4', 'CC :1/30 (+7)']","['6 à 15 (dommages Neutre)', '4 à 5 (vol Air)', '41 à 60 Agilité', '3 à 4 Dommage{~ps}{~zs}', '5 à 7 Dommage{~ps}{~zs} Critiques', '3 à 4% Critique']"
Sceptre Zor,Bâton,61,"['Substrat de Futaie', 'Patte de Twakeuf', 'Éclat du Mawabouaino', 'Emballage Suspect', 'Pompon Brunâtre', 'Tablette Waddict']","['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+20)']","['20 à 30 (dommages Terre)', '76 à 100 Initiative', '26 à 30 Vitalité', '16 à 20 Force', '16 à 20 Agilité', '13 à 20 Puissance', '29 à 45 Sagesse']"
Découpeuse de Kralamoure,Épée,61,"[""Chaîne de l'Ouginak"", ""Queue de Rat d'Hyoactif"", 'Substrat de Futaie', 'Pétale de Gloutoblop', 'Fleur de Blop Griotte Royal']","['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+12)', 'Vitalité de base > 60 etSagesse de base > 60']","['31 à 45 (dommages Neutre)', '4 à 6 Dommage{~ps}{~zs}', '21 à 30 Force', '1 à 2% Critique', '-1 à -20 Intelligence']"
Bâton des Rois,Bâton,60,"['Ebonite', 'Feuille de Tikoko', 'Sacrum magistral', 'Bulbe Morito']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+4)', 'Intelligence de base > 80']","['10 à 18 (dommages Neutre)', '31 à 40 Vitalité', '-75 Force', '51 à 70 Intelligence', '4 à 5 Fuite', '4 à 5 Dommage{~ps}{~zs} Feu', '4 à 5 Dommage{~ps}{~zs} Neutre', '2 à 3% Résistance Feu', '2 à 3% Critique']"
Découpeuse de Yench,Épée,60,[],[],[]
Pelle Sécutrice,Pelle,60,[],[],[]
Taille-haie primitif du Wobot,Lance,60,[],[],[]
Pelle Mechba,Pelle,60,[],[],[]
La Zulie Lame,Épée,60,[],[],[]
Bâton du Wa Wabbit,Bâton,60,[],[],[]
Le Tison Fûté,Baguette,59,[],[],[]
Hache du Nidanwa,Hache,59,[],[],[]
Baguette du Scarabosse Doré,Baguette,59,[],[],[]
Bâton du Bwork Mage,Bâton,58,[],[],[]
Xaveur,Arc,58,[],[],[]
Le Tronknydum,Arc,57,[],[],[]
Hache Darsson,Hache,57,[],[],[]
Marteau Polpoulette,Marteau,57,"['Substrat de Futaie', 'Bulbe Kouraçao', 'Serrure du Coffre des Forgerons', 'Dent de Larve Émeraude']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+12)', 'Intelligence de base > 60 etForce > 20']","['5 à 9 (dommages Feu)', '5 à 9 (dommages Neutre)', '151 à 200 Initiative', '21 à 30 Intelligence', '11 à 15 Puissance', '4 à 5 Tacle', '4 à 5 Soin{~ps}{~zs}', '1 Invocation{~ps}{~zs}']"
Arc de Cristal,Arc,56,[],"['PA :3 (1 utilisation par tour)', 'Portée :2 à 8', 'CC :1/30 (+3)', 'Intelligence de base > 50 etAgilité de base > 18']","['11 à 18 (dommages Feu)', '31 à 40 Intelligence', '-10 Fuite', '3% Résistance Terre', '3% Résistance Neutre', '3% Résistance Eau', '3% Résistance Air', '3% Résistance Feu', '-10 Soin{~ps}{~zs}']"
Bâton du Maître des Tofus,Bâton,56,"[""Miséricorde du Chafer d'Élite"", 'Ebonite', 'Plume Graisseuse du Tofu Ventripotent', 'Plume de Batofu']","['PA :3 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+8)']","['7 à 11 (dommages Neutre)', '26 à 35 Vitalité', '21 à 25 Sagesse', '2 à 3 Tacle', '2 à 3 Fuite', '2 Invocation{~ps}{~zs}']"
Kwakwalame,Épée,56,"['Substrat de Futaie', 'Griffes de Kwak', ""Ver d'Air"", 'Plume du Kwakwa', 'Kwakwalame', 'Kwakwanneau', 'Kwakwalliance', 'Kwakwaffe']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+5)', 'Vitalité de base > 90 etSagesse de base > 50']","['16 à 25 (dommages Neutre)', '-1 PA', '7 à 10 Résistance{~ps}{~zs} Poussée', '5 à 8 Fuite', '4 à 5 Dommage{~ps}{~zs} Feu', '4 à 5 Dommage{~ps}{~zs} Air', '4 à 5 Dommage{~ps}{~zs} Terre', '4 à 5 Dommage{~ps}{~zs} Eau', '7 à 10 Dommage{~ps}{~zs} Poussée']"
Lame de Fon,Dague,56,"['Ebonite', 'Griffes de Kwak', 'Corail Magistral', 'Bourse Suspecte']","['PA :3 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+13)', 'Agilité de base > 40 etChance de base > 40']","['8 à 14 (dommages Neutre)', '31 à 40 Agilité', '26 à 35 Chance', '2 à 3 Fuite', '2 à 3 Dommage{~ps}{~zs} Air', '2 à 3 Dommage{~ps}{~zs} Eau', '2 à 3% Critique']"
Baguette d'Houvette,Baguette,55,"['Tronc de Kokoko', 'Substrat de Futaie', 'Peau de Bworkette', ""Paupière d'Étoile""]","['PA :2 (2 utilisations par tour)', 'Portée :2 à 3', 'CC :1/30 (+5)', 'Sagesse de base > 17 etIntelligence de base > 53']","['5 à 10 (dommages Neutre)', '-60 Vitalité', '31 à 40 Intelligence', '16 à 20 Chance', '16 à 20 Sagesse', '1 Portée']"
Pelle Zébuth,Pelle,55,"[""Miséricorde du Chafer d'Élite"", 'Ebonite', 'Dent de Shin Larve', 'Peau de Raul Mops']","['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+15)', 'Chance de base > 50']","['16 à 35 (dommages Eau)', '41 à 60 Vitalité', '-40 Agilité', '41 à 50 Chance', '4 à 5 Prospection', '2 à 3 Dommage{~ps}{~zs} Eau', '5 à 7 Dommage{~ps}{~zs} Critiques', '4 à 5% Critique']"
Marteau Réfacteur,Marteau,55,[],"['PA :2 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+6)']","['2 à 4 (vol Neutre)', '21 à 30 Vitalité', '21 à 30 Agilité', '7 à 10 Puissance', '4 à 5 Fuite', '4 à 5 Retrait PM', '1 Invocation{~ps}{~zs}']"
Arc de Kuri,Arc,55,[],"['PA :4 (1 utilisation par tour)', 'Portée :2 à 7', 'CC :1/30 (+15)']","['1 à 10 (soins Feu)', '1 à 30 (dommages Feu)', '21 à 30 Vitalité', '31 à 40 Intelligence', '4 à 5 Fuite', '4 à 5 Dommage{~ps}{~zs} Feu', '16 à 20 Soin{~ps}{~zs}']"
Hache du Mulou,Hache,55,"['Poils de Mulounoké', 'Canine de Mergranlou', 'Griffe de Muloubard', 'Œil de Cocholou', 'Œil de Tofu Noir', 'Mojo de Mergranlou', 'Coiffe du Mulou', 'Bottines du Mulou', 'Cape du Mulou', 'String du Mulou', 'Anneau du Mulou', 'Amuloumulette', 'Hache du Mulou']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+8)']","['16 à 35 (dommages Terre)', '46 à 65 Vitalité', '31 à 40 Force', '11 à 15 Sagesse', '2 à 3 Dommage{~ps}{~zs} Terre', '2 à 3 Dommage{~ps}{~zs} Neutre', '2 à 3% Critique']"
Hook,Bâton,55,"['Plume du Kwak de Glace', 'Tranche de Nodkoko', 'Pétale Morito', 'Serrure du Coffre des Forgerons']","['PA :3 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+8)', 'Chance de base > 30']","['9 à 13 (dommages Neutre)', '26 à 30 Sagesse', '31 à 40 Chance', '1 Portée', '-1 à -20 Force']"
Marteau Re'Thu,Marteau,55,"['Poils de Barbe du Bwork Mage', 'Petite Perle Dorée', 'Substrat de Futaie', 'Épaulière de Bwork']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+8)']","['16 à 30 (dommages Eau)', '21 à 30 Vitalité', '21 à 30 Force', '21 à 30 Agilité', '21 à 30 Chance', '11 à 15 Puissance', '2 Dommage{~ps}{~zs} Air', '2 Dommage{~ps}{~zs} Terre', '2 Dommage{~ps}{~zs} Neutre', '2 Dommage{~ps}{~zs} Eau', '-300 Initiative']"
Hache de Brèche,Hache,54,"['Fer', 'Bronze', ""Bois d'Ébène"", ""Bois d'If"", 'Œil de Crowneille', ""Bois d'Oliviolet""]","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Vitalité de base > 70']","['21 à 25 (dommages Neutre)', '41 à 60 Vitalité', '21 à 30 Force', '21 à 30 Intelligence', '3 à 4 Dommage{~ps}{~zs} Feu', '3 à 4 Dommage{~ps}{~zs} Terre', '4 à 5 Dommage{~ps}{~zs} Neutre']"
Le Matronome,Marteau,54,"['Slip en cuir du Chafer Lancier', 'Substrat de Futaie', 'Étoffe Corailleuse', 'Dent de Larve Saphir']","['PA :3 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+3)', 'Agilité de base > 62 etSagesse de base > 22']","['10 à 13 (dommages Air)', '21 à 30 Intelligence', '11 à 15 Sagesse', '4 à 5 Retrait PA', '1 Portée']"
Racine Sauvageonne,Bâton,54,"['Bec du Kwak de Flamme', 'Poils de Barbe du Grand Pa Wabbit', 'Muqueuse de Moumoule', 'Corail Magistral']","['PA :3 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+5)']","['3 à 4 (dommages Neutre)', '1 à 2 (vol Neutre)', '41 à 50 Vitalité', '4 à 5 Dommage{~ps}{~zs}', '2 Invocation{~ps}{~zs}']"
Cruelle Pelle-Truelle,Pelle,53,"['Substrat de Futaie', 'Carapace de Scarafeuille Noir', 'Peau de Bworkette', 'Peau de Raul Mops']","['PA :3 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+15)', 'Agilité de base > 47']","['6 à 10 (dommages Neutre)', '-60 Force', '-60 Intelligence', '41 à 60 Agilité', '4 à 6 Dommage{~ps}{~zs} Air', '1 PM']"
Trident du Kanigrou,Lance,53,"['Ongle de Kanigrou', 'Substrat de Futaie', 'Serrure du Coffre des Forgerons', 'Papier Charbon']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 50 etAgilité de base > 40 etChance de base > 30']","['11 à 18 (dommages Neutre)', '21 à 35 Force', '21 à 35 Chance', '21 à 35 Agilité', '21 à 35 Vitalité']"
Pelle Doudesque,Pelle,52,"['Ebonite', 'Coccyx du Corailleur', 'Serrure du Coffre des Forgerons', 'Dent de Larve Rubis']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Chance de base > 60 etVitalité de base > 40']","['11 à 30 (dommages Neutre)', '31 à 40 Vitalité', '31 à 40 Chance', '2 à 3 Tacle', '2 à 3 Dommage{~ps}{~zs} Neutre', '2 à 3 Dommage{~ps}{~zs} Eau', '2 à 3 Dommage{~ps}{~zs}', '4 à 5 Dommage{~ps}{~zs} Critiques']"
Razielle,Épée,52,"['Bec du Kwak de Vent', 'Substrat de Futaie', 'Peau de Shin Larve', 'Sceau Royal Contrefait']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+15)', 'Force > 104 etVitalité de base > 52 etAgilité de base > 20']","['26 à 40 (dommages Neutre)', '41 à 60 Vitalité', '31 à 40 Force', '-25 Intelligence', '31 à 40 Agilité', '-25 Chance', '2 à 3 Tacle', '2 à 3 Dommage{~ps}{~zs} Air', '2 à 3 Dommage{~ps}{~zs} Terre', '2 à 3 Dommage{~ps}{~zs} Neutre']"
Pelle Musicale,Pelle,52,"['Bec du Kwak de Terre', 'Touffe de Cheveux Blancs', 'Gelée Citron Royale', 'Relique Familiale']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Chance de base > 60 etIntelligence de base > 60']","['18 à 29 (dommages Neutre)', '21 à 30 Vitalité', '21 à 30 Intelligence', '21 à 30 Chance', '2 à 3% Résistance Eau', '2 à 3% Résistance Feu']"
Serpe de Rakoopeur,Faux,52,"['Ebonite', 'Pom de Pin', 'Croc de Trankilou', 'La cambriole pour les Nuls', 'Casquette de Rakoopeur', 'Queue de Rakoopeur', 'Serpe de Rakoopeur']","['PA :3 (1 utilisation par tour)', 'Portée :1 à 2', 'CC :1/0']","['31 à 50 Vitalité', '26 à 35 Force', '26 à 35 Agilité', '6 à 10 Sagesse', '3 à 5 Dommage{~ps}{~zs} Terre', '3 à 5 Dommage{~ps}{~zs} Air', '-2 Portée', '5 à 8 (dommages Air)', '5 à 8 (dommages Terre)']"
Etoile du soir,Épée,52,[],"['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Agilité de base > 40 etVitalité de base > 40 etForce > 15']","['17 à 26 (dommages Neutre)', '31 à 40 Vitalité', '-20 Force', '21 à 30 Agilité', '11 à 15 Sagesse', '4 à 5 Fuite', '2 à 3% Résistance Neutre', '2 à 3% Résistance Air']"
Baguette d'Eglise,Baguette,52,"[""Écorce d'Abraknyde"", 'Carapace Jaune', 'Dent de Shin Larve', 'Dent de Larve Rubis']","['PA :3 (1 utilisation par tour)', 'Portée :2 à 4', 'CC :1/30 (+10)', 'Intelligence de base > 51 etForce > 25']","['5 à 11 (dommages Neutre)', '31 à 40 Vitalité', '31 à 40 Force', '31 à 40 Intelligence', '2 à 3% Critique']"
Arc de Boo,Arc,52,"['Boue du Boo', 'Main de Boo', 'Cœur de Boue du Boo', 'Corail Magistral']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 8', 'CC :1/30 (+10)']","['3 à 10 (dommages Eau)', '3 à 10 (dommages Terre)', '31 à 40 Vitalité', '-30 Intelligence', '-30 Agilité', '21 à 30 Puissance', '2 à 3 Fuite', '4 à 5 Dommage{~ps}{~zs} Terre', '4 à 5 Dommage{~ps}{~zs} Neutre', '4 à 5 Dommage{~ps}{~zs} Eau', '4 à 5% Critique']"
Baguette des Cieux,Baguette,51,"['Ebonite', 'Patte de Wabbit', 'Sacrum magistral', 'Pétale Passaoh']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 6', 'CC :1/30 (+5)']","['11 à 15 (dommages Neutre)', '46 à 55 Vitalité', '-10 Force', '-10 Intelligence', '31 à 40 Agilité', '-10 Chance', '2 à 3 Tacle', '2 à 3 Fuite', '1 Portée']"
Hache de Pierre,Hache,51,"['Pierre du Craqueleur', 'Pierre de Granit', ""Bois d'Érable"", 'Bois de Merisier', 'Fragment de Pierre Polie', 'Fragment de Pierre Pointue']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 50 etVitalité de base > 60']","['16 à 25 (dommages Neutre)', '151 à 200 Initiative', '31 à 40 Vitalité', '31 à 40 Force', '16 à 20 Sagesse', '4 à 5 Tacle']"
Masse Aj Taye,Marteau,51,"['Dent de Wabbit', ""Langue d'Étoile"", 'Coccyx du Corailleur', 'Sacrum magistral']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Intelligence de base > 45 etForce > 8']","['11 à 21 (dommages Neutre)', '151 à 200 Initiative', '31 à 40 Vitalité', '31 à 40 Intelligence', '7 à 10 Sagesse', '2 à 3% Critique']"
Lance de trappeur albueran,Lance,50,"['Substrat de Futaie', 'Bec du Kwakwa', 'Serrure du Coffre des Forgerons', 'La cambriole pour les Nuls', 'Lance de trappeur albueran', 'Ceinture de trappeur albueran', 'Bottes de trappeur albueran']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/0']","['21 à 40 Vitalité', '31 à 40 Agilité', '31 à 40 Intelligence', '6 à 10 Sagesse', '4 à 7 Soin{~ps}{~zs}', '8 à 12 (soins Feu)', '8 à 12 (soins Feu)']"
Pelle de Stroud émoussée,Pelle,50,[],"['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/15 (+5)', 'Force > 30 etIntelligence de base > 30 etChance de base > 30']","['21 à 30 Force', '21 à 30 Intelligence', '21 à 30 Chance']"
Goultard Ankarton,Épée,50,"['La Broche Céleste Ankarton', 'Ceinture du Meulou Ankarton', 'Cape Fulgurante Ankarton', 'Goultard Ankarton', 'Geta Ankarton', 'Bouclier de Bowisse Ankarton', 'Coiffe du Bouftou Ankarton', 'Gelano Ankarton']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+3)']","['3 à 6 (dommages Air)', '3 à 6 (dommages Eau)', '3 à 6 (dommages Feu)', '3 à 6 (dommages Terre)']"
Lance de guerrier albueran,Lance,50,"['Amulette de guerrier albueran', 'Anneau de guerrier albueran', 'Lance de guerrier albueran']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+5)']","['31 à 40 Vitalité', '21 à 30 Force', '21 à 30 Chance', '2 à 3 Dommage{~ps}{~zs} Neutre', '2 à 3 Dommage{~ps}{~zs} Terre', '2 à 3 Dommage{~ps}{~zs} Eau', '10 à 14 (dommages Neutre)', '3 à 4 (vol Eau)', '6 à 10 Sagesse']"
Épée Nécronyx,Épée,50,[],"['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+14)', ""Quête 'Le jour des assassins' en cours ouQuête 'Le jour des assassins' achevée""]",['Ajouter un sort temporaire']
Bâton-Boule de Voyante,Bâton,50,"['Longue-vue de Gob-Trotteur', 'Mâchoire de Rib', 'Carapace du Scarabosse Doré', 'Lamelle de Champa Marron']","['PA :3 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+5)']","['10 à 16 (dommages Neutre)', '41 à 50 Chance', '11 à 15 Sagesse', '1 Portée', '-5 Tacle']"
Pelle Ikan,Pelle,50,[],"['PA :3 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+5)', 'Chance de base > 30 etAgilité de base > 10']","['2 à 20 (dommages Air)', '-50 Vitalité', '21 à 30 Agilité', '31 à 40 Chance', '16 à 20 Sagesse', '2 à 3 Retrait PM', '2 à 3 Retrait PA']"
Baguette Deuh-Pain,Baguette,50,[],"['PA :3 (1 utilisation par tour)', 'Portée :3 à 5', 'CC :1/30 (+10)']","['6 à 10 (dommages Neutre)', '21 à 30 Vitalité', '-20 Force', '16 à 20 Chance', '21 à 30 Sagesse', '1 Portée']"
Marteau Pinambour,Marteau,50,"['Carapace de Scarafeuille Bleu', 'Substrat de Futaie', 'Bonnet de Gobaliste', 'Moustache de Boostache']","['PA :2 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+2)']","['3 à 7 (vol Feu)', '7 à 11 (soins Feu)', '71 à 100 Vitalité', '2 Invocation{~ps}{~zs}']"
Pelle Melle,Pelle,50,"['Substrat de Futaie', 'Patte de Tofukaz', 'Ailes du Scarabosse Doré', 'Jus de Ouassingue']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+5)']","['17 à 23 (dommages Neutre)', '41 à 60 Vitalité', '31 à 40 Force', '-40 Intelligence', '16 à 20 Chance', '2 à 3 Dommage{~ps}{~zs} Terre', '2 à 3 Dommage{~ps}{~zs} Neutre', '2 à 3 Dommage{~ps}{~zs} Eau', '7 à 10 Soin{~ps}{~zs}']"
