name,type,level,recipe,caracteristic,effect
Bâton du Maître Zoth,Bâton,158,"['Kristalite', 'Coco du Bitouf aérien', 'Bave gluante', 'Plume du Mansot Royal', 'Galet acajou', 'Calumet Zoth', 'Essence du Gardien Crakillian', 'Sarbacane en Bambou', 'Bâton du Maître Zoth', 'Coiffe du Maître Zoth']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :15% (+15)', 'Intelligence de base > 180 etForce > 100']","['-1 PA', '21 à 40 (dommages Neutre)', '151 à 200 Vitalité', '26 à 40 Force', '26 à 40 Sagesse', '31 à 50 Intelligence', '6 à 10 Dommages', '11 à 15 Prospection', '6 à 10 % Résistance Neutre']"
Dagues Ruik,Dague,158,"['Dolomite', 'Coquille du Kaskargo', 'Feuille de Blop Multicolore Royal', 'Tourmaline', 'Essence de Kimbo', 'Dent de Kailleu', 'Protection de Funespadon', 'Pointe de Lance de Tournoyé']","['PA :2 (3 utilisations par tour)', 'Portée :1', 'CC :25% (+15)', 'Agilité de base > 300']","['1 à 20 (dommages Neutre)', '31 à 50 Agilité', '201 à 250 Vitalité', '21 à 30 Sagesse', '4 à 5% Coups Critiques', '6 à 10 Dommages', '6 à 10 Résistance Neutre', '6 à 10 % Résistance Neutre']"
Karnak,Épée,158,"['Aigue-Marine', 'Topaze', 'Rutile', 'Épine Dorsale de Grozilla', 'Essence de Crocabulia', 'Dent de Kailleu', 'Canine de Félygiène', 'Fragment de Zombibé']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :5% (+10)', 'Vitalité de base > 300 etAgilité de base > 300']","['29 à 47 (dommages Neutre)', '4 à 6 (vol Air)', '201 à 250 Vitalité', '21 à 35 Sagesse', '1 PM', '31 à 50 Agilité', '6 à 8 Dommages', '5 à 7 % Résistance Neutre', '5 à 7 % Résistance Air']"
Hache Harnée,Hache,158,"['Cristal', ""Souche de l'Abrakleur clair"", 'Plume du Mansot Royal', 'Tuf de Mofette', 'Tourmaline', 'Essence de Blop Multicolore Royal', 'Dent de Kailleu', 'Botte usée de Bwork']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :5% (+7)', 'Chance de base > 150 etAgilité de base > 150 etIntelligence de base > 150']","['13 à 19 (dommages Air)', '13 à 19 (dommages Feu)', '13 à 19 (dommages Eau)', '26 à 40 Intelligence', '26 à 40 Sagesse', '26 à 40 Agilité', '26 à 40 Chance', '101 à 150 Vitalité', '1 PO', '11 à 20 Prospection', '5 à 7 % Résistance Air', '5 à 7 % Résistance Eau', '5 à 7 % Résistance Feu']"
Pelle Aigante,Pelle,156,"['Rubis', 'Pistil du Tynril', 'Coquille du Kaskargo', 'Huile de Pirate', 'Résidu de Solfataré', 'Galet acajou', 'Cuir violet de Mégabwork', 'Essence de Kanigroula']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :30% (+7)']","['16 à 27 (dommages Feu)', '16 à 27 (dommages Terre)', '26 à 40 Chance', '31 à 50 Force', '31 à 50 Intelligence', '151 à 200 Vitalité', '5 à 7 Soins', '2 Invocations', '201 à 300 Initiative', '11 à 20 Prospection', '5 à 7 % Résistance Feu', '5 à 7 % Résistance Terre']"
Marteau de la Vigie Pirate,Marteau,156,"['Racine du Chêne Mou', 'Bouée de Fantomalamère', 'Oeil de Vigie Pirate', 'Galet rutilant', ""Cheveux d'Alhyène"", 'Scalp de Bizarbwork', 'Botte usée de Bwork', 'Essence du Gardien Crakillian']","['PA :3 (1 utilisation par tour)', 'Portée :1', 'CC :0%', 'Force > 250 etVitalité de base > 800']","['18 à 32 (dommages Neutre)', '3 à 4 (vol Neutre)', '201 à 250 Vitalité', '31 à 40 Force', '21 à 30 Sagesse', '16 à 20 Puissance', '11 à 15 Prospection', '7 à 10 Dommages Neutre', '7 à 10 Dommages Feu', '7 à 10 Dommages Air', '7 à 10 Résistance Terre', '7 à 10 % Résistance Eau', '7 à 10 Résistance Poussée']"
Hache Haimenu,Hache,154,"['Queue du Fu Mansot', 'Bouée de Fantomalamère', 'Coquille de Harpirate', 'Épine Dorsale de Grozilla', 'Galet acajou', 'Essence de Ben le Ripate', 'Oreille de Médibwork', 'Botte usée de Bwork']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :10% (+6)', 'Intelligence de base > 300 etSagesse de base > 150']","['12 à 20 (dommages Neutre)', '12 à 20 (dommages Feu)', '-1 PA', '151 à 200 Vitalité', '41 à 60 Intelligence', '31 à 40 Sagesse', '4 à 5% Coups Critiques', '7 à 10 Soins', '7 à 10 Prospection', '7 à 10 Dommages Neutre', '7 à 10 Dommages Feu', '7 à 10 Résistance Air', '7 à 10 Résistance Eau', '4 à 5 Tacle', '7 à 10 Résistance Critiques']"
Bâton du Harpirate,Bâton,154,"['Bouée de Fantomalamère', 'Huile de Pirate', 'Coquille de Fantimonier', 'Coquille de Harpirate', 'Galet boucané', 'Oreille de Sphincter Cell', 'Essence de Ben le Ripate', 'Oreille de Médibwork', 'Masque du Harpirate', 'Bâton du Harpirate']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :25% (+8)', 'Agilité de base > 300 etIntelligence de base > 150']","['16 à 22 (dommages Neutre)', '16 à 22 (dommages Air)', '151 à 200 Vitalité', '31 à 50 Agilité', '31 à 50 Intelligence', '31 à 40 Sagesse', '5 à 7 Soins', '1 Invocations', '151 à 250 Initiative', '11 à 15 Prospection', '7 à 10 Dommages Air', '7 à 10 Dommages Feu', '5 à 7 % Résistance Air', '7 à 10 Dommages Poussée', '2 à 3% Coups Critiques']"
Hache du Fancrôme,Hache,153,"['Bakélélite', 'Étoffe de Meupette', 'Pince du Fancrôme', 'Huile de Pirate', 'Coquille de Harpirate', 'Oreille de Sphincter Cell', 'Tourmaline', 'Essence de Ben le Ripate']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :0%', 'Agilité de base > 300']","['22 à 32 (dommages Neutre)', '5 à 7 (vol Air)', '151 à 200 Vitalité', '31 à 50 Agilité', '31 à 40 Sagesse', '4 à 5% Coups Critiques', '301 à 400 Initiative', '11 à 15 Prospection', '7 à 10 Dommages Neutre', '7 à 10 Dommages Air', '5 à 7 Résistance Terre', '5 à 7 Résistance Eau', '5 à 7 % Résistance Air', '4 à 5 Tacle', '7 à 10 Résistance Critiques']"
Sabre de Ben le Ripate,Épée,152,"['Huile de Pirate', 'Coquille de Fantimonier', 'Mât de Fantômat', 'Galet boucané', 'Oreille de Sphincter Cell', 'Essence de Ben le Ripate', 'Canine de Félygiène', 'Pointe de Lance de Tournoyé']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :25% (+15)']","['21 à 30 (dommages Neutre)', '4 à 6 (vol Air)', '201 à 250 Vitalité', '31 à 50 Agilité', '31 à 50 Intelligence', '16 à 25 Puissance', '11 à 15 Prospection', '7 à 10 Dommages Air', '7 à 10 Dommages Feu', '5 à 7 % Résistance Eau', '5 à 7 % Résistance Terre', '4 à 5 Tacle', '-4 à 5 Fuite', '7 à 10 Résistance Critiques']"
Marteau du Juge Lou,Marteau,152,"['Bouée de Fantomalamère', 'Oeil de Vigie Pirate', 'Poil de Ben le Ripate', 'Galet rutilant', 'Tourmaline', 'Canine de Félygiène', 'Fragment de Zombibé', 'Essence de Mansot Royal']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :20% (+2)']","['30 à 38 (dommages Neutre)', '10 à 12 (dommages Eau)', '51 à 60 Chance', '31 à 40 Sagesse', '5 à 7% Coups Critiques', '1 PO', '16 à 20 Prospection', '9 à 12 Dommages Eau', '9 à 12 Résistance Feu', '7 à 10 % Résistance Terre', '7 à 10 % Résistance Air', '4 à 6 Retrait PA', '7 à 10 Fuite', '7 à 10 Dommages Critiques', ""Quelqu'un vous suit !""]"
Arc à Chon,Arc,151,"[""Sang d'Oni"", 'Plume du Mansot Royal', 'Huile de Pirate', 'Aquarakne de Crânonier', 'Scalp de Bizarbwork', 'Peau de Krambwork', 'Oreille de Médibwork', 'Essence de Kanigroula']","['PA :3 (2 utilisations par tour)', 'Portée :2 à 7', 'CC :25% (+10)', 'Agilité de base > 200']","['9 à 18 (dommages Neutre)', '31 à 40 Sagesse', '151 à 200 Vitalité', '31 à 50 Agilité', '4 à 5% Coups Critiques', '6 à 10 Dommages', '11 à 20 Prospection', '6 à 10 Résistance Feu', '6 à 10 Résistance Air', '1 PO', '2 à 3 % Résistance Terre', '2 à 3 % Résistance Neutre']"
Sceptre du Minotot,Bâton,151,"['Potion de métal précieux liquide', 'Bave gluante', 'Feuille de Blop Multicolore Royal', 'Bouée de Fantomalamère', 'Tourmaline', 'Essence de Blop Multicolore Royal', 'Peau de Kanig', 'Oreille de Médibwork', 'Bracelet du Minotot', 'Collier du Minotot', 'Sceptre du Minotot', 'Sandales du Minotot', 'Cape du Minotot', 'Ceinture du Minotot', 'Coiffe du Minotot']","['PA :3 (1 utilisation par tour)', 'Portée :1', 'CC :0%']","['13 à 27 (dommages Neutre)', '3 à 5 (vol Eau)', '3 à 5 (vol Feu)', '21 à 40 Chance', '21 à 40 Intelligence', '71 à 120 Vitalité', '4 à 6 Soins', '16 à 25 Prospection', '11 à 20 Sagesse', '8 à 12 % Résistance Eau']"
Dagues Lassay,Dague,150,"['Bakélélite', 'Topaze', 'Pyrute', 'Planche en Bambou Sacré', 'Pince du Fancrôme', 'Tourmaline', 'Canine de Félygiène', 'Essence de Skeunk']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :10% (+5)', 'Agilité de base > 250 etForce > 150']","['8 à 13 (dommages Neutre)', '8 à 13 (dommages Air)', '1 PM', '31 à 50 Force', '201 à 250 Vitalité', '31 à 50 Agilité', '6 à 10 Dommages', '300 Initiative']"
Marteau Bleuronne,Marteau,150,"['Topaze', 'Rutile', 'Huile de Mansot', 'Plume du Mansot Royal', 'Tourmaline', 'Essence de Crocabulia', 'Tignasse de Kanihilan', 'Bout d’Armure de Macrab']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :5% (+10)', 'Intelligence de base > 150 etVitalité de base > 200']","['5 à 8 (vol Feu)', '18 à 36 (dommages Neutre)', '251 à 300 Vitalité', '31 à 40 Sagesse', '41 à 50 Intelligence', '5 à 8 (dommages Feu)', '1 PO', '3 à 5 % Résistance Eau', '3 à 4 % Résistance Neutre', '7 à 10 Dommages Feu', '11 à 15 Résistance Terre', '5 à 8 Soins']"
Baguette de Frigostine,Baguette,149,"['Ambre du Chêne Mou', 'Queue du Fu Mansot', 'Cuir du Sanglacier', 'Oreille percée du Fricochère', 'Huile de Pirate', 'Galet boucané', 'Peau de Kanig', 'Essence de Tofu Royal']","['PA :3 (2 utilisations par tour)', 'Portée :2 à 4', 'CC :30% (+6)', 'Agilité de base > 250']","['11 à 16 (dommages Neutre)', '4 à 6 (dommages Air)', '101 à 150 Vitalité', '21 à 30 Agilité', '16 à 25 Sagesse', '21 à 30 Puissance', '5 à 7 Soins', '11 à 15 Prospection', '6 à 8 Dommages Neutre', '8 à 12 Dommages Feu', '6 à 8 Dommages Air', '5 à 7 % Résistance Feu', '5 à 7 % Résistance Air', '4 à 5 Esquive PA', '-4 à 5 Esquive PM', '4 à 5 Fuite', '7 à 10 Résistance Critiques']"
Kriss Toubal,Dague,149,"['Couronne Brisée du Tofu Royal', 'Silicate', 'Coco du Bitouf Sombre', 'Tresse du Poolay', 'Oreille percée du Fricochère', 'Galet Solaire', 'Pointe de Lance de Tournoyé', 'Essence de Rasboul']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :25% (+10)', 'Intelligence de base > 250 etChance de base > 250']","['3 à 6 (vol Eau)', '1 à 20 (PV rendus)', '3 à 6 (vol Feu)', '31 à 50 Intelligence', '31 à 50 Chance', '21 à 30 Agilité', '21 à 30 Sagesse', '151 à 200 Vitalité', '3 à 4% Coups Critiques', '4 à 6 Dommages', '2 Invocations', '11 à 20 Prospection', '6 à 10 Résistance Feu', '6 à 10 Résistance Eau']"
Pelle Tonedjone,Pelle,147,"['Plume de Tofu Royal', 'Poil de barbe du Shamansot', 'Huile de Pirate', 'Coquille de Fantimonier', 'Mât de Fantômat', 'Galet rutilant', 'Essence de Skeunk']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :20% (+6)', 'Chance de base > 250 etForce > 150']","['8 à 13 (dommages Neutre)', '6 à 10 (dommages Eau)', '4 à 6 (vol Terre)', '151 à 200 Vitalité', '41 à 60 Chance', '21 à 30 Force', '31 à 40 Sagesse', '3 à 4% Coups Critiques', '1 PO', '16 à 25 Prospection', '5 à 7 Dommages Neutre', '5 à 7 Dommages Terre', '5 à 7 Dommages Eau', '7 à 10 Résistance Neutre', '7 à 10 Résistance Terre', '7 à 10 Résistance Critiques']"
Sabre Heutelle,Épée,145,"['Couronne Brisée du Tofu Royal', 'Noeul Mort', 'Peau de Mansobèse', 'Huile de Mansot', 'Poil de barbe du Shamansot', 'Galet rutilant', 'Essence de Mansot Royal']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :25% (+6)']","['16 à 20 (dommages Neutre)', '16 à 20 (dommages Neutre)', '-1 PA', '101 à 150 Vitalité', '31 à 40 Force', '31 à 40 Sagesse', '16 à 20 Puissance', '11 à 20 Prospection', '5 à 7 Dommages Neutre', '5 à 7 Dommages Terre', '7 à 10 Dommages Feu', '7 à 10 Dommages Eau', '7 à 10 Dommages Air', '7 à 10 Résistance Terre', '7 à 10 Résistance Air', '7 à 10 Dommages Poussée']"
La Xyothine,Baguette,145,"[""Bois d'Orme"", 'Ambre Ancestral', 'Bois de Bambou Sacré', 'Aigue-Marine', 'Poil de barbe du Shamansot', ""Bourgeon d'Abraknyde Sombre Irascible"", 'Essence de Chêne Mou']","['PA :4 (1 utilisation par tour)', 'Portée :3 à 5', 'CC :25% (+5)', 'Intelligence de base > 450 etVitalité de base > 200']","['9 à 13 (dommages Feu)', '9 à 13 (dommages Neutre)', '4 à 5 (vol Air)', '101 à 150 Vitalité', '21 à 40 Sagesse', '31 à 50 Intelligence', '3 à 4% Coups Critiques', '5 à 7 Soins']"
Griffe Pourpre,Épée,145,"['Kouartz', 'Bave gluante', 'Oreille de Kaniglou', 'Mât de Fantômat', 'Galet Lunaire', 'Cuir violet de Mégabwork', 'Essence de Rasboul']","['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :20% (+8)', 'Force > 350 etVitalité de base > 400']","['36 à 60 (dommages Neutre)', '3 à 5 (vol Terre)', '151 à 200 Vitalité', '3 à 4% Coups Critiques', '5 à 8 Dommages', '21 à 35 Sagesse', '4 à 6 % Résistance Feu', '31 à 50 Puissance']"
Racine de Floribonde,Bâton,144,"['Patte de Corbac', 'Écorce de Floribonde', 'Coco du Bitouf aérien', 'Tourbe séchée de Tourbassingue', 'Galet boucané', 'Poils de Kanigroula', 'Essence de Tynril']","['PA :2 (3 utilisations par tour)', 'Portée :1', 'CC :15% (+10)']","['1 à 10 (vol Air)', '251 à 300 Vitalité', '41 à 60 Agilité', '41 à 60 Sagesse', '6 à 10 Dommages', '11 à 20 Prospection']"
Le Sabre Ayassalama,Épée,143,"['Rutile', 'Plume du Serpiplume', 'Aile de Dragoeuf Volant', 'Laine du Royalmouth', 'Tourmaline', 'Essence de Chêne Mou', 'Langue de Craquelope', 'Peau de Kanig']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :15% (+12)', 'Intelligence de base > 300 etForce > 130']","['26 à 40 (dommages Neutre)', '4 à 6 (vol Feu)', '31 à 50 Intelligence', '16 à 30 Agilité', '201 à 400 Initiative', '201 à 250 Vitalité', '6 à 10 Dommages', '6 à 10 Résistance Neutre']"
Glaive tiède,Épée,143,"['Poil de Skeunk', 'Duvet de Mamansot', 'Plume du Mansot Royal', 'Galet rutilant', 'Tourmaline', 'Orbe céladon', 'Andésite', 'Glaive tiède', 'Couvre-chef du Shushkebab', 'Cape du Shushkebab']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :20% (+12)', 'Chance de base > 250 etAgilité de base > 120']","['26 à 40 (dommages Neutre)', '4 à 6 (vol Eau)', '101 à 150 Vitalité', '31 à 40 Chance', '5 à 7 Dommages Eau', '11 à 15 Puissance', '11 à 15 Prospection', '1 Invocations', '5 à 7 % Résistance Air', '5 à 7 % Résistance Neutre']"
Arc Hisedaisange,Arc,143,"['Ambre du Chêne Mou', 'Bois de Bambou Doré', 'Aigue-Marine', 'Plume du Serpiplume', 'Tourmaline', 'Cuir violet de Mégabwork', 'Essence de Tynril']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 6', 'CC :25% (+8)']","['6 à 13 (dommages Neutre)', '6 à 13 (dommages Feu)', '6 à 13 (dommages Air)', '151 à 200 Vitalité', '21 à 40 Sagesse', '31 à 50 Intelligence', '31 à 50 Agilité', '31 à 50 Chance', '6 à 10 Dommages', '6 à 10 % Résistance Air']"
Racine Cithi,Bâton,143,"['Kouartz', 'Huile de Mansot', 'Calumet Zoth', ""Bourgeon d'Abraknyde Sombre Irascible"", 'Feuille de Branche Soignante', 'Tourmaline', 'Essence de Blop Multicolore Royal']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :25% (+5)', 'Force > 150 etVitalité de base > 400 etIntelligence de base > 50 etAgilité de base > 50']","['7 à 16 (dommages Neutre)', '7 à 16 (dommages Neutre)', '201 à 250 Vitalité', '31 à 50 Force', '5 à 6% Coups Critiques', '16 à 20 Puissance', '-1 PA', '11 à 15 Prospection', '5 à 7 % Résistance Air']"
Dagues Réceuses,Dague,143,"['Coeur de Minéroc', 'Pyrute', 'Rutile', 'Calumet Zoth', 'Épine dorsale de Crakillian', 'Cuir violet de Mégabwork', 'Essence de Kanigroula']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :25% (+6)', 'Force > 250 etAgilité de base > 100']","['13 à 22 (dommages Neutre)', '4 à 5 (vol Air)', '201 à 250 Vitalité', '31 à 40 Sagesse', '31 à 50 Agilité', '16 à 25 Puissance', '1 PO', '5 à 8 Résistance Neutre', '6 à 10 % Résistance Neutre']"
Marteau Lahre,Marteau,143,"['Agathe', 'Rutile', 'Planche en Bambou Sombre', 'Poil de Gamino', 'Cuir du Sanglacier', 'Galet boucané', 'Feuille de Branche Soignante', 'Essence de Kanigroula']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :20% (+2)', 'Agilité de base > 250']","['11 à 20 (dommages Neutre)', '5 à 7 (vol Air)', '251 à 300 Vitalité', '26 à 40 Sagesse', '11 à 20 (dommages Air)', '31 à 50 Agilité', '4 à 6% Coups Critiques', '4 à 6 Dommages']"
Pelle Rhon,Pelle,142,"['Pyrute', 'Rutile', 'Planche en Bambou Doré', 'Plume du Serpiplume', 'Écorce de Floribonde', 'Essence de Chêne Mou', 'Queue de Kanigroula']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :25% (+10)', 'Chance de base > 400 etVitalité de base > 250']","['24 à 43 (dommages Neutre)', '5 à 7 (vol Eau)', '151 à 200 Vitalité', '26 à 45 Sagesse', '31 à 50 Chance', '11 à 20 Puissance', '16 à 20 Prospection']"
Bâton du Chêne Mou,Bâton,140,"['Rubis', 'Pistil du Tynril', 'Galet rutilant', 'Calumet Zoth', ""Bourgeon d'Abraknyde Sombre Irascible"", 'Tourmaline', ""Essence d'Abraknyde Ancestral""]","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :30% (+8)', 'Intelligence de base > 350 etForce > 350']","['22 à 28 (dommages Terre)', '22 à 28 (dommages Feu)', '31 à 40 Force', '31 à 40 Intelligence', '21 à 30 Sagesse', '11 à 15 Prospection', '-10 Fuite', '5 à 8 Dommages Feu', '5 à 8 Dommages Terre', '5 à 8 Dommages Neutre', '7 à 10 % Résistance Air', '11 à 15 Soins', '3 à 4% Coups Critiques']"
Marteau Mawoque,Marteau,140,"['Fragment de Pierre Polie', 'Bois de Bambou Sombre', 'Os de Mama Koalak', 'Corne de Dragoeuf Guerrier', 'Duvet de Mamansot', 'Galet rutilant', 'Essence de Tynril']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :30% (+5)', 'Intelligence de base > 250 etChance de base > 250']","['14 à 23 (dommages Feu)', '14 à 23 (dommages Eau)', '16 à 25 Puissance', '21 à 40 Chance', '26 à 40 Sagesse', '101 à 150 Vitalité', '6 à 10 Dommages', '3 à 4 % Résistance Neutre', '3 à 4 % Résistance Terre', '21 à 40 Intelligence']"
Hache du Guerrier Zoth,Hache,139,"['Écorce du Tynril', 'Sépale de Nerbe', 'Tibia du Guerrier Zoth', 'Ecusson du Sergent Zoth', 'Bave gluante', 'Galet Lunaire', 'Essence du Gardien Crakillian', 'Hache du Guerrier Zoth', 'Casque du Guerrier Zoth']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :25% (+5)', 'Sagesse de base > 220 etVitalité de base > 500']","['7 à 13 (dommages Air)', '7 à 13 (dommages Eau)', '7 à 13 (dommages Feu)', '7 à 13 (dommages Neutre)', '251 à 300 Vitalité', '26 à 35 Sagesse', '3 à 4 Dommages', '1 PA', '11 à 15 Prospection']"
Baguette Iots,Baguette,138,"[""Sang d'Oni"", 'Noeul Mort', 'Peau de Skeunk', 'Huile de Mansot', 'Galet Lunaire', 'Patte de Tofu Dodu', 'Essence de Maître Corbac']","['PA :4 (1 utilisation par tour)', 'Portée :3 à 5', 'CC :15% (+5)', 'Intelligence de base > 100 etAgilité de base > 100 etChance de base > 100 etForce > 100']","['4 à 6 (vol Feu)', '4 à 6 (vol Terre)', '4 à 6 (vol Eau)', '4 à 6 (vol Air)', '151 à 200 Vitalité', '5 à 7 Soins', '21 à 35 Intelligence', '21 à 40 Sagesse', '6 à 10 Prospection', '21 à 35 Chance', '21 à 35 Force', '21 à 35 Agilité', '6 à 8 Résistance Feu', '6 à 8 Résistance Air']"
Racine de Fécorce,Bâton,138,"['Bois de Bambou', 'Corne de Dragoeuf Guerrier', 'Duvet du Kilibriss', 'Calice de Fécorce', 'Jus de Ouassingue', 'Duvet du Maître Corbac', 'Essence de Rasboul']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :30% (+4)', 'Vitalité de base > 500']","['9 à 16 (dommages Eau)', '9 à 16 (dommages Terre)', '31 à 50 Chance', '31 à 50 Force', '101 à 150 Vitalité', '21 à 30 Sagesse', '5 à 7 Dommages', '1 Invocations', '11 à 20 Prospection', '6 à 10 Résistance Feu', '6 à 10 Résistance Eau', '6 à 10 % Résistance Feu', '6 à 10 % Résistance Eau', '-4 à 5 % Résistance Air', '-4 à 5 % Résistance Terre']"
Poolache,Hache,137,"['Plume de Tofu Royal', 'Planche en Noyer', 'Coco du Bitouf Sombre', 'Tresse du Poolay', 'Coquille du Kaskargo', 'Bave gluante', 'Essence du Gardien Crakillian']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :15% (+6)']","['14 à 22 (dommages Terre)', '14 à 22 (dommages Feu)', '3 à 4 (vol Terre)', '3 à 4 (vol Feu)', '26 à 40 Force', '26 à 40 Intelligence', '21 à 30 Sagesse', '101 à 150 Vitalité', '6 à 10 Prospection', '6 à 10 % Résistance Feu', '6 à 10 % Résistance Terre']"
Pelle Shattkitou,Pelle,137,"['Émeraude', 'Pierre de Granit', 'Planche en Merisier', 'Coco du Bitouf Sombre', 'Huile de Mansot', 'Langue de Craquelope', 'Essence de Rasboul']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :30% (+8)', 'Chance de base > 99 etAgilité de base > 99']","['20 à 34 (dommages Neutre)', '4 à 6 (vol Air)', '26 à 40 Agilité', '26 à 40 Chance', '26 à 40 Sagesse', '151 à 200 Vitalité', '4 à 5% Coups Critiques', '4 à 5 Dommages', '6 à 10 Puissance', '11 à 20 Prospection', '5 à 7 Résistance Air', '5 à 7 % Résistance Air']"
Glaive Icération,Épée,135,"['Laine du Minotoror', 'Aigue-Marine', 'Topaze', 'Agathe', 'Écorce de Floribonde', 'Cuir du Sanglacier', 'Essence du Gardien Crakillian']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :25% (+10)', 'Force > 200 etAgilité de base > 120 etVitalité de base > 300']","['11 à 20 (dommages Neutre)', '11 à 20 (dommages Air)', '31 à 50 Force', '151 à 200 Vitalité', '31 à 50 Agilité', '-1 PA', '300 Initiative', '5 à 7 % Résistance Neutre', '5 à 7 % Résistance Feu', '5 à 7 % Résistance Eau']"
Marteau Pinière,Marteau,135,"['Aigue-Marine', 'Topaze', 'Poil de barbe du Shamansot', 'Oreille percée du Fricochère', 'Galet rutilant', 'Essence de bocage', 'Essence du Gardien Crakillian']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :35% (+7)', 'Chance de base > 200 etVitalité de base > 300']","['13 à 21 (dommages Neutre)', '13 à 21 (dommages Eau)', '201 à 250 Vitalité', '16 à 25 Sagesse', '31 à 50 Agilité', '31 à 50 Chance', '1 PO', '5 à 7 Résistance Neutre', '5 à 7 % Résistance Neutre']"
Les Dagues du Bouwin,Dague,135,"['Kriptonite', 'Pyrute', 'Peau de Skeunk', 'Cendres de Tofutoflamme', 'Plumeau de Tofuzmo', 'Crinière d’Orfélin', 'Essence de Minotoror']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :25% (+12)', 'Force > 250 etAgilité de base > 100']","['14 à 25 (dommages Neutre)', '31 à 50 Force', '201 à 250 Vitalité', '6 à 10 Dommages', '16 à 30 Agilité', '6 à 10 Résistance Neutre', '6 à 10 Résistance Air', '16 à 30 Puissance', '3 à 4 % Résistance Eau', '4 à 5 Tacle', '2 à 3 Esquive PA', '2 à 3 Esquive PM']"
La Canne Bière,Bâton,134,"['Laine du Minotoror', 'Bois de Bambou Doré', 'Corne de Dragueuse', 'Aile de Dragoeuf Volant', 'Graine sombre', 'Gland Givré', 'Essence de Moon']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :20% (+6)', 'Agilité de base > 150 etIntelligence de base > 150']","['7 à 18 (dommages Neutre)', '7 à 16 (dommages Air)', '3 à 5 (vol Feu)', '31 à 50 Agilité', '31 à 50 Intelligence', '21 à 30 Sagesse', '151 à 200 Vitalité', '11 à 15 Prospection', '5 à 7 Dommages Air', '5 à 7 Dommages Feu', '1 Invocations', '2 à 3% Coups Critiques', '3 à 5 % Résistance Eau', '5 à 8 Résistance Eau']"
Baguette du Grand Glucid,Baguette,134,"[""Sang d'Oni"", 'Multygely', 'Orge en Sucre', 'Poil de Gamino', 'Pistil du Tynril', 'Galet boucané', 'Patte de Tofu Dodu', 'Essence de Blop Multicolore Royal']","['PA :4 (1 utilisation par tour)', 'Portée :3 à 5', 'CC :15% (+8)', 'Chance de base > 100 etAgilité de base > 100']","[""Quelqu'un vous suit !"", '21 à 28 (dommages Neutre)', '3 à 4 (vol Air)', '101 à 150 Vitalité', '31 à 40 Chance', '31 à 40 Agilité', '16 à 25 Sagesse', '4 à 5% Coups Critiques', '7 à 10 Soins', '1 à 2 Invocations', '11 à 15 Prospection', '6 à 8 Dommages Eau', '6 à 8 Dommages Air', '7 à 10 % Résistance Feu', '3 à 4 Retrait PM', '3 à 4 (vol Eau)']"
